"customer_id","first_name","last_name","email","age","account_type","city","account_balance","total_liquid_assets","total_liabilities","net_position","rewards_points","customer_segment","credit_risk_profile","demographics"
52337,Daniel,Wilson,customer52337@kag.com,46,Savings,Louisville,9965.15,10339.341,4285.96,5679.1904,6291,Tier-3: Standard,Low Risk,Female
23058,Charles,Martinez,customer23058@kag.com,39,Savings,El Paso,9965.11,10018.16,32093.74,-22128.629,8465,Tier-1: Premium,Low Risk,Male
89296,Christopher,Baker,customer89296@kag.com,46,Savings,Phoenix,9964.9,11972.17,31998.94,-22034.04,6414,Tier-1: Premium,Neutral,Female
96305,Michelle,Johnson,customer96305@kag.com,51,Savings,El Paso,9964.9,11285.211,10291.01,-326.10938,5266,Tier-3: Standard,Rejected Applicant,Male
60392,Ashley,Perez,customer60392@kag.com,30,Savings,Philadelphia,9964.82,13243.71,41498.94,-31534.121,7794,Tier-1: Premium,Rejected Applicant,Female
41591,Joseph,King,customer41591@kag.com,58,Current,Memphis,9964.78,11382.0205,51119.34,-41154.56,1244,Tier-1: Premium,Neutral,Other
47747,Ashley,Adams,customer47747@kag.com,41,Current,Dallas,9964.64,14639.55,48146.5,-38181.86,1254,Tier-1: Premium,Low Risk,Female
31984,Kevin,Hall,customer31984@kag.com,58,Current,Columbus,9964.63,14537.62,48047.227,-38082.598,75,Tier-1: Premium,Low Risk,Female
90705,Mary,Young,customer90705@kag.com,65,Current,Louisville,9964.6,11502.38,4718.5303,5246.0693,9959,Tier-3: Standard,Neutral,Other
78952,Mary,Baker,customer78952@kag.com,18,Savings,Louisville,9964.46,12965.6,46440.28,-36475.82,3846,Tier-1: Premium,Neutral,Female
12261,Amanda,Lee,customer12261@kag.com,43,Current,San Diego,9964.22,10419.83,29941.479,-19977.258,7175,Tier-1: Premium,Neutral,Female
79718,Daniel,Allen,customer79718@kag.com,37,Current,Atlanta,9964.0,10464.35,6935.2,3028.7998,7030,Tier-3: Standard,Low Risk,Other
29707,Kevin,Baker,customer29707@kag.com,60,Savings,Fort Worth,9963.95,14571.46,27710.19,-17746.238,413,Tier-1: Premium,Low Risk,Other
98714,Joseph,Perez,customer98714@kag.com,31,Current,Columbus,9963.77,10394.449,2496.13,7467.6396,5002,Tier-3: Standard,Rejected Applicant,Female
72265,Donna,Martinez,customer72265@kag.com,62,Savings,Oklahoma City,9963.74,14435.51,22483.61,-12519.869,8241,Tier-2: High Value,Neutral,Female
57846,William,Allen,customer57846@kag.com,26,Savings,Memphis,9963.69,11253.091,17310.62,-7346.9287,7121,Tier-2: High Value,Neutral,Male
30452,Christopher,Young,customer30452@kag.com,65,Current,Columbus,9963.69,11527.49,34465.082,-24501.39,1703,Tier-1: Premium,Low Risk,Female
63656,Kevin,Adams,customer63656@kag.com,60,Savings,San Diego,9963.58,11503.98,36522.527,-26558.947,1806,Tier-1: Premium,Neutral,Male
53872,Linda,Wilson,customer53872@kag.com,53,Current,El Paso,9963.56,14346.289,35677.47,-25713.91,6811,Tier-1: Premium,Rejected Applicant,Female
52277,Michelle,Hall,customer52277@kag.com,26,Savings,Philadelphia,9963.5,11898.15,33327.03,-23363.531,3966,Tier-1: Premium,Rejected Applicant,Other
39142,Michelle,Moore,customer39142@kag.com,64,Current,Louisville,9963.42,14323.42,48627.78,-38664.36,1579,Tier-1: Premium,Neutral,Other
69709,Linda,Flores,customer69709@kag.com,22,Savings,Washington,9963.37,14099.36,23552.92,-13589.55,89,Tier-2: High Value,Rejected Applicant,Female
1147,Mark,Clark,mark.clark@kag.com,69,Current,Jacksonville,9963.26,13553.21,38740.777,-28777.518,836,Tier-1: Premium,Rejected Applicant,Male
58057,Lisa,Allen,customer58057@kag.com,22,Savings,El Paso,9963.2,14498.79,16064.92,-6101.7197,9743,Tier-2: High Value,Low Risk,Male
30892,Joshua,Adams,customer30892@kag.com,18,Current,Indianapolis,9963.09,11506.17,44169.83,-34206.74,7429,Tier-1: Premium,Low Risk,Female
18084,Kevin,Robinson,customer18084@kag.com,54,Current,Oklahoma City,9963.01,13355.34,41131.15,-31168.139,9192,Tier-1: Premium,Rejected Applicant,Female
43966,Michelle,Hall,customer43966@kag.com,26,Savings,Washington,9962.94,13574.19,26981.16,-17018.219,9053,Tier-1: Premium,Low Risk,Female
98014,Joseph,Lee,customer98014@kag.com,47,Savings,Dallas,9962.9,14313.75,26120.629,-16157.729,200,Tier-1: Premium,Low Risk,Other
73469,Nancy,Allen,customer73469@kag.com,39,Current,Phoenix,9962.84,10427.03,17775.299,-7812.459,7282,Tier-2: High Value,Rejected Applicant,Other
64557,Amanda,Allen,customer64557@kag.com,63,Current,Atlanta,9962.84,11074.439,47284.64,-37321.8,5061,Tier-1: Premium,Neutral,Male
43450,Michael,Flores,customer43450@kag.com,53,Current,Atlanta,9962.83,13277.7,25179.89,-15217.061,4977,Tier-1: Premium,Low Risk,Male
48131,Mary,King,customer48131@kag.com,65,Current,Fort Worth,9962.8,12239.71,47658.27,-37695.47,9483,Tier-1: Premium,Rejected Applicant,Other
38340,Joshua,Adams,customer38340@kag.com,58,Savings,Philadelphia,9962.68,14697.039,52938.21,-42975.53,7822,Tier-1: Premium,Neutral,Other
56807,Joshua,Robinson,customer56807@kag.com,51,Savings,Fort Worth,9962.67,12603.25,29544.52,-19581.85,181,Tier-1: Premium,Neutral,Male
20526,Amanda,Robinson,customer20526@kag.com,55,Savings,Omaha,9962.67,10844.38,13517.66,-3554.9902,6042,Tier-2: High Value,Low Risk,Male
77954,Linda,Allen,customer77954@kag.com,30,Savings,El Paso,9962.64,11543.22,19276.73,-9314.091,3842,Tier-2: High Value,Low Risk,Other
605,Richard,Carter,richard.carter@kag.com,41,Savings,Oklahoma City,9962.64,11015.16,33913.23,-23950.59,149,Tier-1: Premium,Rejected Applicant,Other
33358,Christopher,Baker,customer33358@kag.com,70,Savings,El Paso,9962.53,12145.471,50424.1,-40461.57,1386,Tier-1: Premium,Rejected Applicant,Male
81750,Amanda,Hall,customer81750@kag.com,55,Current,Louisville,9962.48,13797.591,35251.29,-25288.809,5002,Tier-1: Premium,Neutral,Male
80084,Mark,Martinez,customer80084@kag.com,31,Savings,Indianapolis,9962.35,12030.899,38376.28,-28413.932,3734,Tier-1: Premium,Rejected Applicant,Other
80740,Michael,Wilson,customer80740@kag.com,51,Savings,Louisville,9962.33,12273.36,44368.902,-34406.57,4181,Tier-1: Premium,Low Risk,Other
7220,Daniel,Adams,customer7220@kag.com,43,Savings,San Diego,9962.25,11755.439,22593.65,-12631.4,6498,Tier-1: Premium,Low Risk,Male
14902,Lisa,Perez,customer14902@kag.com,18,Current,Indianapolis,9962.05,13758.449,28674.5,-18712.45,1511,Tier-1: Premium,Low Risk,Female
36657,Amanda,Moore,customer36657@kag.com,27,Current,Indianapolis,9962.0,10437.32,15729.62,-5767.62,5905,Tier-2: High Value,Neutral,Other
57259,Ashley,Rodriguez,customer57259@kag.com,28,Current,Atlanta,9961.84,12703.3,9453.07,508.76953,1192,Tier-3: Standard,Low Risk,Female
42873,William,Johnson,customer42873@kag.com,18,Current,Omaha,9961.83,9985.11,47042.23,-37080.4,7566,Tier-1: Premium,Low Risk,Other
41566,Charles,King,customer41566@kag.com,40,Current,Columbus,9961.75,13389.08,9130.95,830.7998,3236,Tier-2: High Value,Rejected Applicant,Female
49674,Joshua,Lee,customer49674@kag.com,47,Current,Fresno,9961.74,13099.88,27151.191,-17189.451,7193,Tier-1: Premium,Low Risk,Male
7317,Linda,Johnson,customer7317@kag.com,45,Savings,Dallas,9961.63,10419.35,48231.29,-38269.66,3142,Tier-1: Premium,Low Risk,Other
8938,Linda,Flores,customer8938@kag.com,30,Current,Fort Worth,9961.62,13540.87,18599.91,-8638.29,5956,Tier-2: High Value,Low Risk,Female
38528,Michelle,King,customer38528@kag.com,27,Current,Omaha,9961.53,13755.061,32066.83,-22105.3,9906,Tier-1: Premium,Neutral,Female
29328,Joseph,Lee,customer29328@kag.com,29,Savings,Fresno,9961.52,12601.42,26449.48,-16487.96,426,Tier-1: Premium,Low Risk,Female
84946,Michael,King,customer84946@kag.com,60,Current,San Diego,9961.49,12799.311,42782.742,-32821.25,1714,Tier-1: Premium,Rejected Applicant,Male
94759,Donna,Baker,customer94759@kag.com,27,Current,Washington,9961.4,13235.25,20649.969,-10688.568,2484,Tier-2: High Value,Rejected Applicant,Other
76419,Christopher,Garcia,customer76419@kag.com,21,Savings,El Paso,9961.3,10380.109,23340.8,-13379.501,3447,Tier-1: Premium,Low Risk,Female
50913,Joseph,Taylor,customer50913@kag.com,61,Savings,Omaha,9961.13,13027.27,44206.812,-34245.684,8762,Tier-1: Premium,Rejected Applicant,Other
81629,Kevin,Perez,customer81629@kag.com,35,Current,El Paso,9961.04,12888.83,18405.18,-8444.14,2503,Tier-2: High Value,Neutral,Male
38948,Mary,Young,customer38948@kag.com,32,Savings,Fresno,9961.03,13189.471,12110.65,-2149.62,8385,Tier-2: High Value,Neutral,Female
13795,Joshua,Perez,customer13795@kag.com,31,Current,Columbus,9960.93,12092.99,9675.971,284.95898,1184,Tier-3: Standard,Rejected Applicant,Other
21342,Donna,Baker,customer21342@kag.com,39,Savings,Indianapolis,9960.8,14698.07,20118.2,-10157.399,8364,Tier-2: High Value,Low Risk,Female
3901,Jessica,Rodriguez,jessica.rodriguez@kag.com,24,Current,Phoenix,9960.56,11310.779,20218.9,-10258.341,1939,Tier-2: High Value,Low Risk,Female
72229,Ashley,Rodriguez,customer72229@kag.com,69,Current,Washington,9960.56,10602.409,4599.16,5361.3994,4041,Tier-3: Standard,Neutral,Male
91142,Mark,Moore,customer91142@kag.com,61,Savings,San Diego,9960.42,11196.67,14089.89,-4129.4697,7729,Tier-2: High Value,Rejected Applicant,Male
7748,Michelle,Young,customer7748@kag.com,40,Current,Indianapolis,9960.39,11067.3,9854.05,106.33984,3532,Tier-3: Standard,Low Risk,Other
51791,William,King,customer51791@kag.com,67,Savings,Philadelphia,9960.36,10709.84,17854.88,-7894.5205,3741,Tier-2: High Value,Rejected Applicant,Female
39471,Nancy,Baker,customer39471@kag.com,46,Savings,Fort Worth,9960.26,14709.77,17167.71,-7207.451,3112,Tier-2: High Value,Low Risk,Female
13866,Nancy,Perez,customer13866@kag.com,50,Savings,Fresno,9960.17,12049.439,33537.42,-23577.252,4383,Tier-1: Premium,Rejected Applicant,Male
324,Deborah,Nelson,deborah.nelson@kag.com,28,Savings,San Jose,9959.89,14395.16,46935.21,-36975.32,9660,Tier-1: Premium,Neutral,Male
41395,Lisa,Hall,customer41395@kag.com,70,Savings,Atlanta,9959.8,13813.29,6329.06,3630.7397,5121,Tier-2: High Value,Low Risk,Male
5327,Nancy,Wilson,customer5327@kag.com,35,Current,Dallas,9959.78,10223.391,26160.398,-16200.618,9244,Tier-1: Premium,Rejected Applicant,Female
68,Carol,Carter,carol.carter@kag.com,68,Savings,Atlanta,9959.69,14676.44,19309.32,-9349.63,6101,Tier-2: High Value,Low Risk,Male
77800,Donna,Robinson,customer77800@kag.com,37,Savings,San Diego,9959.56,13944.18,51110.652,-41151.094,8675,Tier-1: Premium,Neutral,Female
21966,Joseph,King,customer21966@kag.com,67,Savings,Memphis,9959.5,10041.04,43444.05,-33484.55,1466,Tier-1: Premium,Rejected Applicant,Other
39665,Lisa,Rodriguez,customer39665@kag.com,70,Current,Memphis,9959.49,11460.971,32592.52,-22633.03,724,Tier-1: Premium,Low Risk,Male
87228,Mary,Allen,customer87228@kag.com,35,Current,San Diego,9959.44,11709.5205,30198.65,-20239.21,8934,Tier-1: Premium,Neutral,Other
48312,Ashley,Rodriguez,customer48312@kag.com,36,Current,Fresno,9959.39,10195.819,12491.43,-2532.04,3403,Tier-2: High Value,Rejected Applicant,Male
11953,Kevin,Rodriguez,customer11953@kag.com,43,Current,Fort Worth,9959.38,13430.439,43412.48,-33453.1,1484,Tier-1: Premium,Neutral,Male
7758,William,Torres,customer7758@kag.com,38,Savings,Louisville,9959.23,13503.69,7483.75,2475.4805,3610,Tier-2: High Value,Neutral,Other
21277,Margaret,Young,customer21277@kag.com,67,Savings,Phoenix,9959.12,11996.73,50289.7,-40330.58,4608,Tier-1: Premium,Low Risk,Male
82297,Mark,Baker,customer82297@kag.com,43,Savings,Philadelphia,9959.11,14664.9,6830.3604,3128.75,3747,Tier-2: High Value,Neutral,Male
21218,William,Taylor,customer21218@kag.com,58,Savings,Austin,9959.1,14676.72,21566.48,-11607.381,6387,Tier-2: High Value,Low Risk,Male
93414,Christopher,Adams,customer93414@kag.com,68,Savings,El Paso,9958.86,13147.931,37044.44,-27085.582,6816,Tier-1: Premium,Rejected Applicant,Other
44492,Charles,Flores,customer44492@kag.com,51,Savings,Dallas,9958.82,14636.26,44390.82,-34432.0,4672,Tier-1: Premium,Neutral,Male
56629,Joseph,Robinson,customer56629@kag.com,42,Current,Louisville,9958.77,12530.029,29957.73,-19998.96,2552,Tier-1: Premium,Rejected Applicant,Other
86095,Mark,Garcia,customer86095@kag.com,70,Savings,San Diego,9958.71,13367.09,44611.65,-34652.938,5454,Tier-1: Premium,Rejected Applicant,Male
83039,William,Rodriguez,customer83039@kag.com,37,Current,Washington,9958.67,12597.99,14380.54,-4421.87,8231,Tier-2: High Value,Neutral,Female
14357,Michael,Garcia,customer14357@kag.com,22,Current,Fort Worth,9958.65,13091.891,27237.15,-17278.5,6242,Tier-1: Premium,Low Risk,Other
29269,Ashley,Young,customer29269@kag.com,29,Current,Louisville,9958.46,12306.65,22071.04,-12112.579,9357,Tier-2: High Value,Rejected Applicant,Female
28795,Charles,Lee,customer28795@kag.com,57,Current,Memphis,9958.22,13305.29,41233.0,-31274.781,2671,Tier-1: Premium,Low Risk,Other
34446,Ashley,King,customer34446@kag.com,46,Current,Washington,9958.16,11435.03,2865.42,7092.74,8196,Tier-3: Standard,Low Risk,Male
44844,William,Robinson,customer44844@kag.com,38,Savings,Oklahoma City,9958.04,13895.65,49963.93,-40005.89,1603,Tier-1: Premium,Rejected Applicant,Female
14307,Christopher,Moore,customer14307@kag.com,56,Savings,Atlanta,9957.57,12927.74,21944.39,-11986.82,2213,Tier-2: High Value,Low Risk,Other
78641,Amanda,Rodriguez,customer78641@kag.com,65,Savings,Atlanta,9957.53,13236.42,33752.13,-23794.598,3060,Tier-1: Premium,Rejected Applicant,Female
26660,Joshua,Allen,customer26660@kag.com,66,Current,Indianapolis,9957.53,12832.101,7555.42,2402.1104,6903,Tier-3: Standard,Neutral,Other
94889,Michael,Allen,customer94889@kag.com,46,Savings,Philadelphia,9957.44,11048.101,2826.71,7130.7305,3817,Tier-3: Standard,Rejected Applicant,Male
88283,Amanda,Taylor,customer88283@kag.com,33,Current,Fresno,9957.35,12054.16,47648.93,-37691.58,5678,Tier-1: Premium,Low Risk,Male
18112,Ashley,Lee,customer18112@kag.com,69,Savings,Atlanta,9957.33,11774.65,51624.742,-41667.414,5745,Tier-1: Premium,Rejected Applicant,Female
62854,Amanda,Garcia,customer62854@kag.com,70,Current,Dallas,9957.26,10716.4795,33778.14,-23820.88,5964,Tier-1: Premium,Neutral,Female
14166,Lisa,Flores,customer14166@kag.com,49,Savings,Indianapolis,9956.94,14422.351,8725.77,1231.1709,5459,Tier-2: High Value,Low Risk,Other
27477,Kevin,Garcia,customer27477@kag.com,53,Savings,El Paso,9956.88,9966.0,11384.59,-1427.71,5761,Tier-2: High Value,Rejected Applicant,Female
88712,Donna,Baker,customer88712@kag.com,56,Current,Columbus,9956.87,11317.99,21661.58,-11704.71,8844,Tier-1: Premium,Neutral,Female
52025,Lisa,Lee,customer52025@kag.com,21,Current,Oklahoma City,9956.82,10508.9,13526.07,-3569.25,3346,Tier-2: High Value,Rejected Applicant,Other
42071,Nancy,Taylor,customer42071@kag.com,58,Current,Philadelphia,9956.73,13706.99,23649.98,-13693.25,6116,Tier-2: High Value,Neutral,Female
17348,Joseph,Flores,customer17348@kag.com,48,Savings,Washington,9956.69,10211.511,3601.11,6355.58,9988,Tier-3: Standard,Neutral,Other
69059,Daniel,Hall,customer69059@kag.com,56,Savings,Indianapolis,9956.43,14035.77,35170.25,-25213.82,3834,Tier-1: Premium,Low Risk,Other
89009,Donna,Rodriguez,customer89009@kag.com,52,Current,Phoenix,9956.39,13784.51,15753.4,-5797.0107,3051,Tier-2: High Value,Low Risk,Other
24979,Daniel,Taylor,customer24979@kag.com,53,Savings,Washington,9956.34,11711.55,31069.371,-21113.031,8344,Tier-1: Premium,Low Risk,Female
20347,Mary,Hall,customer20347@kag.com,37,Current,Philadelphia,9956.28,11872.141,10938.96,-982.6797,1895,Tier-3: Standard,Rejected Applicant,Male
16625,Christopher,Wilson,customer16625@kag.com,31,Current,Phoenix,9956.26,13314.29,22160.549,-12204.289,5243,Tier-2: High Value,Rejected Applicant,Female
39319,Ashley,Allen,customer39319@kag.com,67,Current,Washington,9956.25,12597.01,32708.11,-22751.86,9776,Tier-1: Premium,Neutral,Other
57636,Lisa,Adams,customer57636@kag.com,68,Savings,Philadelphia,9956.18,12219.91,40476.76,-30520.582,9047,Tier-1: Premium,Low Risk,Female
40916,Michelle,Lee,customer40916@kag.com,69,Current,Indianapolis,9956.13,10317.37,49817.066,-39860.938,8201,Tier-1: Premium,Rejected Applicant,Female
64308,Kevin,Torres,customer64308@kag.com,19,Current,Omaha,9956.03,13450.471,46041.37,-36085.34,4710,Tier-1: Premium,Neutral,Male
53506,Donna,Moore,customer53506@kag.com,26,Savings,Louisville,9955.87,10398.03,48945.54,-38989.668,7713,Tier-1: Premium,Neutral,Other
22214,Christopher,Martinez,customer22214@kag.com,68,Current,Columbus,9955.85,11738.06,40664.42,-30708.572,896,Tier-1: Premium,Neutral,Other
58832,Daniel,Robinson,customer58832@kag.com,50,Savings,Atlanta,9955.81,12136.3,17095.04,-7139.2295,5079,Tier-2: High Value,Rejected Applicant,Female
82392,Lisa,Moore,customer82392@kag.com,18,Savings,Indianapolis,9955.8,13869.77,21866.352,-11910.552,3532,Tier-2: High Value,Neutral,Female
1439,Matthew,Ramirez,matthew.ramirez@kag.com,38,Savings,Atlanta,9955.46,11089.67,15768.12,-5812.66,870,Tier-2: High Value,Rejected Applicant,Other
55534,Michelle,Rodriguez,customer55534@kag.com,39,Current,Columbus,9955.45,12520.38,36951.03,-26995.582,4325,Tier-1: Premium,Neutral,Other
47232,Charles,Baker,customer47232@kag.com,42,Savings,Washington,9955.09,14246.859,19436.68,-9481.59,4798,Tier-2: High Value,Low Risk,Other
2795,Kevin,Williams,kevin.williams@kag.com,68,Current,Charlotte,9955.05,14626.41,40358.39,-30403.34,7739,Tier-1: Premium,Neutral,Male
25810,Donna,Johnson,customer25810@kag.com,20,Savings,El Paso,9954.86,10522.12,15561.29,-5606.4297,6396,Tier-2: High Value,Neutral,Other
64962,Mark,Flores,customer64962@kag.com,36,Current,Philadelphia,9954.83,12547.27,23841.209,-13886.379,1449,Tier-1: Premium,Neutral,Female
44020,Joseph,Allen,customer44020@kag.com,66,Savings,Omaha,9954.57,9987.37,32162.31,-22207.74,135,Tier-1: Premium,Rejected Applicant,Male
77343,Donna,Lee,customer77343@kag.com,28,Savings,Phoenix,9954.54,12188.01,39007.33,-29052.79,4933,Tier-1: Premium,Rejected Applicant,Male
84004,Margaret,Lee,customer84004@kag.com,18,Savings,Fort Worth,9954.45,11025.91,46192.57,-36238.12,4029,Tier-1: Premium,Rejected Applicant,Other
88006,William,Torres,customer88006@kag.com,65,Savings,El Paso,9954.14,11542.22,8739.8,1214.3398,322,Tier-3: Standard,Neutral,Male
18336,Mark,Adams,customer18336@kag.com,25,Current,Dallas,9954.14,11603.34,50588.21,-40634.07,522,Tier-1: Premium,Neutral,Other
23408,Christopher,Martinez,customer23408@kag.com,46,Savings,El Paso,9953.98,12173.66,9774.939,179.04102,7504,Tier-3: Standard,Neutral,Male
38867,Ashley,Allen,customer38867@kag.com,48,Savings,Oklahoma City,9953.91,14471.32,54167.24,-44213.33,3136,Tier-1: Premium,Low Risk,Male
83782,Nancy,Lee,customer83782@kag.com,59,Savings,Louisville,9953.9,13646.461,50142.027,-40188.125,6059,Tier-1: Premium,Neutral,Male
70687,Donna,Perez,customer70687@kag.com,40,Savings,Fresno,9953.73,13144.53,23060.932,-13107.201,7620,Tier-2: High Value,Low Risk,Other
41356,Margaret,Young,customer41356@kag.com,27,Current,Indianapolis,9953.46,10985.83,49662.082,-39708.62,9255,Tier-1: Premium,Neutral,Male
39873,Daniel,Allen,customer39873@kag.com,65,Current,San Diego,9952.95,14816.44,50997.938,-41044.99,1305,Tier-1: Premium,Neutral,Male
84168,Linda,Johnson,customer84168@kag.com,32,Current,Columbus,9952.94,11517.24,44071.66,-34118.72,8470,Tier-1: Premium,Low Risk,Other
9903,Joseph,King,customer9903@kag.com,35,Savings,Fort Worth,9952.93,14461.39,15559.17,-5606.24,6825,Tier-2: High Value,Neutral,Female
37540,Daniel,Torres,customer37540@kag.com,31,Savings,El Paso,9952.89,11399.26,13299.96,-3347.0703,7006,Tier-2: High Value,Rejected Applicant,Female
34328,Kevin,Wilson,customer34328@kag.com,19,Savings,Oklahoma City,9952.78,10572.38,16166.79,-6214.01,9095,Tier-2: High Value,Rejected Applicant,Female
29260,Margaret,Young,customer29260@kag.com,65,Current,Columbus,9952.67,11950.53,26614.729,-16662.059,139,Tier-1: Premium,Neutral,Female
68620,Michelle,Moore,customer68620@kag.com,66,Savings,Indianapolis,9952.61,12776.17,41187.86,-31235.25,5846,Tier-1: Premium,Neutral,Female
45167,Joseph,Taylor,customer45167@kag.com,21,Savings,Oklahoma City,9952.42,11135.3,10051.41,-98.990234,3281,Tier-3: Standard,Neutral,Female
50924,Joshua,Allen,customer50924@kag.com,34,Current,Louisville,9952.41,12304.74,34425.258,-24472.848,2757,Tier-1: Premium,Neutral,Male
52560,Joseph,Flores,customer52560@kag.com,36,Current,Washington,9952.04,13257.46,32902.867,-22950.828,1060,Tier-1: Premium,Neutral,Other
32628,Joshua,Baker,customer32628@kag.com,58,Savings,Louisville,9952.03,13038.881,37086.51,-27134.48,6996,Tier-1: Premium,Neutral,Other
21738,Daniel,Martinez,customer21738@kag.com,51,Current,Indianapolis,9951.98,13123.351,40295.16,-30343.18,2037,Tier-1: Premium,Neutral,Male
71609,Ashley,Robinson,customer71609@kag.com,29,Savings,Louisville,9951.96,13026.6,51475.05,-41523.09,5841,Tier-1: Premium,Neutral,Other
82337,Joshua,Baker,customer82337@kag.com,25,Savings,Fresno,9951.88,13657.72,20207.1,-10255.22,3850,Tier-2: High Value,Low Risk,Female
50062,Kevin,Wilson,customer50062@kag.com,42,Savings,Phoenix,9951.76,12041.92,16378.87,-6427.1104,8913,Tier-2: High Value,Low Risk,Other
61895,Mark,Young,customer61895@kag.com,50,Current,Oklahoma City,9951.75,13838.13,43875.02,-33923.27,8587,Tier-1: Premium,Rejected Applicant,Female
88580,Charles,Johnson,customer88580@kag.com,18,Current,El Paso,9951.75,9980.29,36136.15,-26184.398,5319,Tier-1: Premium,Neutral,Female
34957,Kevin,Wilson,customer34957@kag.com,30,Savings,Austin,9951.73,12827.58,52108.742,-42157.01,9005,Tier-1: Premium,Rejected Applicant,Other
45876,William,Young,customer45876@kag.com,29,Savings,Indianapolis,9951.69,12706.4,52743.12,-42791.43,8462,Tier-1: Premium,Low Risk,Male
85821,Christopher,Allen,customer85821@kag.com,61,Savings,Omaha,9951.6,13924.88,47169.492,-37217.89,7963,Tier-1: Premium,Low Risk,Female
39714,Charles,Perez,customer39714@kag.com,52,Savings,Fresno,9951.56,13858.359,23065.59,-13114.03,7706,Tier-2: High Value,Rejected Applicant,Male
23936,Mark,Adams,customer23936@kag.com,37,Savings,Omaha,9951.53,12661.45,28642.35,-18690.82,9345,Tier-1: Premium,Low Risk,Male
17404,Nancy,Allen,customer17404@kag.com,69,Savings,Columbus,9951.48,14452.681,46755.16,-36803.68,9224,Tier-1: Premium,Neutral,Female
39457,Joshua,Johnson,customer39457@kag.com,40,Current,Dallas,9951.23,11744.971,21858.96,-11907.73,2925,Tier-1: Premium,Neutral,Female
92350,Kevin,Johnson,customer92350@kag.com,48,Savings,Columbus,9950.9,11403.0205,25858.79,-15907.889,8749,Tier-1: Premium,Rejected Applicant,Male
29417,Margaret,Taylor,customer29417@kag.com,69,Savings,Indianapolis,9950.84,10056.6,6013.73,3937.1099,8255,Tier-3: Standard,Neutral,Female
25938,Mary,Allen,customer25938@kag.com,51,Current,Omaha,9950.83,13221.391,15372.68,-5421.8496,3311,Tier-2: High Value,Low Risk,Other
64514,Joshua,Moore,customer64514@kag.com,44,Savings,Dallas,9950.73,10440.87,31942.92,-21992.19,3769,Tier-1: Premium,Neutral,Other
60547,Christopher,Wilson,customer60547@kag.com,60,Savings,Louisville,9950.59,14370.71,19294.852,-9344.262,6458,Tier-2: High Value,Rejected Applicant,Female
8514,Kevin,Moore,customer8514@kag.com,37,Savings,Austin,9950.56,13591.17,35610.88,-25660.32,6582,Tier-1: Premium,Rejected Applicant,Male
5560,Joshua,Lee,customer5560@kag.com,34,Current,Louisville,9950.4,13664.181,45873.44,-35923.04,3762,Tier-1: Premium,Neutral,Male
12363,Nancy,King,customer12363@kag.com,19,Current,Indianapolis,9950.39,10986.069,44997.82,-35047.43,4838,Tier-1: Premium,Low Risk,Male
13353,William,Wilson,customer13353@kag.com,27,Savings,Fresno,9950.38,12495.14,7224.4297,2725.9502,6368,Tier-3: Standard,Rejected Applicant,Female
93468,Nancy,Moore,customer93468@kag.com,48,Savings,Fresno,9950.38,11288.22,45732.44,-35782.062,2140,Tier-1: Premium,Low Risk,Female
2756,Carol,Nelson,carol.nelson@kag.com,44,Current,Denver,9950.38,13521.49,17217.74,-7267.3604,6760,Tier-2: High Value,Low Risk,Female
10169,Daniel,Torres,customer10169@kag.com,69,Savings,Austin,9950.27,14518.25,14208.84,-4258.5703,7288,Tier-2: High Value,Neutral,Male
73683,Linda,Rodriguez,customer73683@kag.com,28,Savings,Philadelphia,9950.26,11035.779,25596.54,-15646.279,2873,Tier-1: Premium,Low Risk,Male
8218,Margaret,Wilson,customer8218@kag.com,19,Current,El Paso,9950.24,12263.051,35187.457,-25237.217,9998,Tier-1: Premium,Rejected Applicant,Female
49194,Amanda,Flores,customer49194@kag.com,22,Savings,El Paso,9950.1,12183.76,36878.7,-26928.6,2343,Tier-1: Premium,Low Risk,Other
81022,Joshua,Young,customer81022@kag.com,56,Savings,Omaha,9949.82,14259.221,48841.18,-38891.36,3758,Tier-1: Premium,Low Risk,Male
25724,Mary,Robinson,customer25724@kag.com,48,Savings,Washington,9949.8,12968.46,51756.06,-41806.258,4832,Tier-1: Premium,Rejected Applicant,Other
54763,Ashley,Torres,customer54763@kag.com,64,Current,San Diego,9949.75,10410.17,50435.23,-40485.48,1630,Tier-1: Premium,Neutral,Male
94210,Mary,King,customer94210@kag.com,53,Current,Indianapolis,9949.53,11563.87,34579.14,-24629.61,8224,Tier-1: Premium,Low Risk,Female
30721,Charles,Moore,customer30721@kag.com,27,Savings,San Diego,9949.21,14797.311,42725.492,-32776.28,4739,Tier-1: Premium,Rejected Applicant,Other
16750,Mark,Lee,customer16750@kag.com,57,Current,Washington,9949.17,10845.4795,40377.438,-30428.268,2043,Tier-1: Premium,Neutral,Female
32445,Joshua,Perez,customer32445@kag.com,25,Current,Philadelphia,9949.02,11197.42,35650.297,-25701.277,8496,Tier-1: Premium,Low Risk,Other
57925,Kevin,King,customer57925@kag.com,18,Savings,Washington,9948.87,12771.78,51188.7,-41239.83,893,Tier-1: Premium,Rejected Applicant,Male
83169,Lisa,Adams,customer83169@kag.com,41,Savings,Atlanta,9948.78,13738.631,7045.5,2903.2803,904,Tier-2: High Value,Low Risk,Male
